Provincia,Partido,Localidad,Link Indec,HASTA 512 kbps,+ 512 Kbps - 2 Mbps,+ 2 Kbps - 6 Mbps,+ 6 Kbps - 13 Mbps,+ 13 Kbps - 20 Mbps,+ 20 Kbps - 40 Mbps,+ 40 Kbps - 60 Mbps,+ 60 Kbps - 80 Mbps,+ 80 Kbps - 100 Mbps,Total
FORMOSA,Pilcomayo,Palma Sola,34049040,0,0,18,0,0,0,0,0,0,18
FORMOSA,Pilcomayo,Puerto Pilcomayo,34049050,0,0,3,0,0,0,0,0,0,3
FORMOSA,Pilcomayo,Riacho He-He,34049060,0,0,415,0,0,0,0,0,0,415
FORMOSA,Pilcomayo,Riacho Negro,34049070,0,0,3,0,0,0,0,0,0,3
FORMOSA,Pilcomayo,Siete Palmas,34049080,0,15,85,0,0,0,0,0,0,100
FORMOSA,Pirané,Colonia Campo Villafañe,34056010,0,0,58,92,0,0,0,0,0,150
FORMOSA,Pirané,El Colorado,34056020,18,875,1022,166,8,0,0,0,0,2089
FORMOSA,Pirané,Otros,Sin Datos,0,0,44,0,0,0,0,0,0,44
FORMOSA,Pirané,Palo Santo,34056030,1,99,364,1,0,0,0,0,0,465
FORMOSA,Pirané,Pirané,34056040,104,0,1248,122,100,0,0,0,0,1574
FORMOSA,Pirané,Villa Kilómetro 213,34056050,1,0,160,70,0,0,0,0,0,231
FORMOSA,Ramón Lista,El Potrillo,34063010,5,0,15,0,0,0,0,0,0,20
FORMOSA,Ramón Lista,El Quebracho,34063030,10,0,2,0,0,0,0,0,0,12
FORMOSA,Ramón Lista,General Mosconi,34063020,8,0,28,0,0,0,0,0,1,37
FORMOSA,Ramón Lista,Otros,Sin Datos,8,0,0,0,0,0,0,0,0,8
JUJUY,Cochinoca,Abra Pampa,38007020,3,0,221,0,0,0,0,0,0,224
JUJUY,Cochinoca,La Redonda,38007055,1,0,0,0,0,0,0,0,0,1
JUJUY,Cochinoca,Puesto del Marquéz,38007060,0,0,5,0,0,0,0,0,0,5
JUJUY,Doctor Manuel Belgrano,Dr. Manuel Belgrano,38021065,9,0,0,0,2550,0,16046,0,0,18605
JUJUY,Doctor Manuel Belgrano,Guerrero,38021010,0,0,24,43,8,0,0,0,0,75
JUJUY,Doctor Manuel Belgrano,León,38021030,1,0,0,504,0,0,0,0,0,505
JUJUY,Doctor Manuel Belgrano,Lozano (Ap. Chañi),38021040,0,0,0,111,0,0,0,0,0,111
JUJUY,Doctor Manuel Belgrano,San Salvador de Jujuy (Est. Jujuy),38021060,3,381,3323,25793,1863,380,18282,0,7849,57874
JUJUY,Doctor Manuel Belgrano,Yala,38021070,1,0,0,156,0,0,0,0,0,157
JUJUY,El Carmen,Aguas Calientes,38014010,10,6,10,1,0,0,0,0,0,27
JUJUY,El Carmen,El Carmen,38014040,2,0,744,412,35,0,0,0,0,1193
JUJUY,El Carmen,Los Lapachos (Est. Maquinista Verón),38014050,0,1,0,0,0,0,0,0,0,1
JUJUY,El Carmen,Manantiales,38014060,2,0,0,0,0,0,0,0,0,2
JUJUY,El Carmen,Monterrico,38014070,1,0,681,47,0,0,0,0,0,729
JUJUY,El Carmen,Pampa Blanca,38014080,2,0,218,63,8,0,0,0,0,291
JUJUY,El Carmen,Perico,38014090,1,1,1849,195,0,0,0,0,0,2046
JUJUY,El Carmen,Puesto Viejo,38014100,1,0,84,4,0,0,0,0,0,89
JUJUY,Humahuaca,El Aguilar,38028020,1,0,0,181,0,0,0,0,0,182
JUJUY,Humahuaca,Hipólito Yrigoyen (Est. Iturbe),38028030,0,0,5,0,0,0,0,0,0,5
JUJUY,Humahuaca,Humahuaca,38028040,7,1,111,618,89,0,0,0,0,826
JUJUY,Humahuaca,Tres Cruces,38028050,0,0,5,30,0,0,0,0,0,35
JUJUY,Humahuaca,Uquía (Est. Senador Pérez),38028060,0,0,6,41,1,0,0,0,0,48
JUJUY,Ledesma,Caimancito,38035030,1,2,49,172,23,0,0,0,0,247
JUJUY,Ledesma,Calilegua,38035040,1,58,486,100,0,0,0,0,0,645
JUJUY,Ledesma,Chalicán,38035050,0,49,30,0,0,0,0,0,0,79
JUJUY,Ledesma,Fraile Pintado,38035060,1,134,91,498,72,0,0,0,0,796
JUJUY,Ledesma,Libertador General San Martín (Est. Ledesma),38035080,541,1013,2507,3456,150,50,0,0,0,7717
JUJUY,Ledesma,Yuto,38035110,1,34,137,6,0,0,0,0,0,178
JUJUY,OTROS,Otros,Sin Datos,-601,0,0,0,0,0,0,0,0,-601
JUJUY,Palpalá,Carahunco,38042010,1,0,1,0,0,0,0,0,0,2
JUJUY,Palpalá,Centro Forestal,38042020,0,0,15,0,0,0,0,0,0,15
JUJUY,Palpalá,Palpalá (Est. Gral. Manuel N. Savio),38042040,13,0,2701,252,7338,10,2713,0,0,13027
JUJUY,Rinconada,Coyaguaima,38049007,0,0,0,0,5,0,0,0,0,5
JUJUY,Rinconada,Lagunillas de Farallón,38049010,0,0,0,1,0,0,0,0,0,1
JUJUY,Rinconada,Liviara,38049020,0,0,5,0,0,0,0,0,0,5
JUJUY,Rinconada,Loma Blanca,38049025,0,0,2,0,0,0,0,0,0,2
JUJUY,Rinconada,Nuevo Pirquitas,38049030,2,0,0,0,5,0,0,0,0,7
JUJUY,Rinconada,Orosmayo,38049035,0,0,0,0,5,0,0,0,0,5
JUJUY,Rinconada,Rinconada,38049040,2,0,0,0,0,0,0,0,0,2
JUJUY,San Antonio,El Ceibal,38056010,0,0,0,1,0,0,0,0,0,1
JUJUY,San Antonio,Los Alisos,38056017,0,0,1,0,0,0,0,0,0,1
JUJUY,San Antonio,San Antonio,38056030,1,0,84,4,0,0,0,0,0,89
JUJUY,San Pedro,Don Emilio,38063030,0,2,36,0,0,0,0,0,0,38
JUJUY,San Pedro,La Esperanza,38063070,1,0,0,0,0,0,0,0,0,1
JUJUY,San Pedro,La Mendieta,38063090,1,110,132,0,0,0,0,0,0,243
JUJUY,San Pedro,Rosario de Río Grande,38063150,0,11,45,1,0,0,0,0,0,57
JUJUY,San Pedro,San Lucas,38063170,0,0,8,2,0,0,0,0,0,10
JUJUY,San Pedro,San Pedro (Est. San Pedro de Jujuy),38063180,1,1276,3376,3439,553,51,1,0,0,8697
JUJUY,SANTA BARBARA,El Fuerte,38070010,0,0,5,0,0,0,0,0,0,5
JUJUY,SANTA BARBARA,El Piquete,38070020,0,0,4,62,9,0,0,0,0,75
JUJUY,SANTA BARBARA,El Talar,38070030,6,0,46,0,0,0,0,0,0,52
JUJUY,SANTA BARBARA,Otros,Sin Datos,3,0,0,0,0,0,0,0,0,3
JUJUY,SANTA BARBARA,Palma Sola,38070040,1,88,27,0,0,0,0,0,0,116
JUJUY,SANTA BARBARA,Santa Clara,38070060,1,2,35,96,6,0,0,0,0,140
JUJUY,SANTA BARBARA,Vinalito,38070070,5,0,4,0,0,0,0,0,0,9
JUJUY,Santa Catalina,Casira,38077010,0,0,0,0,5,0,0,0,0,5
JUJUY,Santa Catalina,Ciénega,38077020,0,0,0,0,5,0,0,0,0,5
JUJUY,Santa Catalina,Cieneguillas,38077030,0,0,0,0,5,0,0,0,0,5
JUJUY,Santa Catalina,Cusi Cusi,38077040,0,0,0,0,5,0,0,0,0,5
JUJUY,Santa Catalina,Misarrumi,38077060,0,0,5,0,0,0,0,0,0,5
JUJUY,Santa Catalina,Oratorio,38077070,0,0,0,0,5,0,0,0,0,5
JUJUY,Santa Catalina,Paicone,38077080,0,0,0,0,5,0,0,0,0,5
JUJUY,Santa Catalina,Santa Catalina,38077100,1,0,0,0,5,0,0,0,0,6
JUJUY,Susques,Catua,38084010,0,0,0,70,0,0,0,0,0,70
JUJUY,Susques,Coranzuli,38084020,0,0,0,55,5,0,0,0,0,60
JUJUY,Susques,El Toro,38084030,2,0,0,20,0,0,0,0,0,22
JUJUY,Susques,Huáncar,38084040,0,0,0,22,5,0,0,0,0,27
JUJUY,Susques,Jama,38084045,0,0,0,11,0,0,0,0,0,11
JUJUY,Susques,Mina Providencia,38084050,0,0,0,5,0,0,0,0,0,5
JUJUY,Susques,Olacapato,38084055,0,0,0,9,0,0,0,0,0,9
JUJUY,Susques,Olaroz Chico,38084060,1,1,2,30,0,1,0,0,0,35
JUJUY,Susques,Pastos Chicos,38084070,0,0,0,17,5,0,0,0,0,22
JUJUY,Susques,Puesto Sey,38084080,0,0,0,15,5,0,0,0,0,20
JUJUY,Susques,San Juan de Quillaqués,38084090,0,0,5,12,0,0,0,0,0,17
JUJUY,Susques,Susques,38084100,18,3,4,280,5,26,0,0,0,336
JUJUY,Tilcara,Huacalera,38094020,0,0,5,56,0,0,0,0,0,61
JUJUY,Tilcara,Juella,38094030,0,0,0,16,0,0,0,0,0,16
JUJUY,Tilcara,Maimará,38094040,2,0,5,506,0,0,0,0,0,513
JUJUY,Tilcara,Tilcara,38094050,3,0,0,450,0,0,0,0,0,453
JUJUY,Tumbaya,Bárcena,38098010,0,0,0,111,0,0,0,0,0,111
JUJUY,Tumbaya,El Moreno,38098020,0,0,1,0,0,0,0,0,0,1
JUJUY,Tumbaya,Purmamarca,38098030,0,1,13,59,5,0,0,0,0,78
JUJUY,Tumbaya,Tumbaya,38098040,0,0,0,342,0,0,0,0,0,342
JUJUY,Tumbaya,Volcán,38098050,0,0,0,99,0,0,0,0,0,99
JUJUY,Valle Grande,Santa Ana,38105040,2,0,0,0,0,0,0,0,0,2
JUJUY,Yavi,Barrios,38112010,0,0,5,0,0,0,0,0,0,5
JUJUY,Yavi,Cangrejillos,38112020,0,0,5,0,0,0,0,0,0,5
JUJUY,Yavi,La Intermedia,38112040,0,0,5,0,0,0,0,0,0,5
JUJUY,Yavi,La Quiaca,38112050,1,342,320,3,75,1,0,0,0,742
JUJUY,Yavi,Pumahuasi,38112070,0,0,5,0,0,0,0,0,0,5
JUJUY,Yavi,Yavi,38112080,1,0,0,0,0,0,0,0,0,1
JUJUY,Yavi,Yavi Chico,38112090,0,0,5,0,0,0,0,0,0,5
LA PAMPA,Atreucó,Doblas,42007010,2,247,166,0,0,0,0,0,0,415
LA PAMPA,Atreucó,Macachín,42007020,4,58,942,303,3,4,0,0,0,1314
LA PAMPA,Atreucó,Miguel Riglos,42007030,111,0,0,0,0,0,0,0,0,111
LA PAMPA,Atreucó,Rolón,42007040,1,0,0,69,0,0,0,0,0,70
LA PAMPA,Atreucó,Tomas M. Anchorena,42007050,1,0,0,5,0,0,0,0,0,6
LA PAMPA,Caleu Caleu,La Adela,42014020,3,0,331,265,0,0,0,0,0,599
LA PAMPA,Capital,Anguil,42021010,68,91,338,77,0,0,0,0,0,574
LA PAMPA,Capital,Santa Rosa,42021020,13,226,19671,4370,6228,3932,17134,0,1738,53312
LA PAMPA,Catriló,Catriló,42028010,331,1,545,206,141,144,135,0,14,1517
LA PAMPA,Catriló,La Gloria,42028020,24,0,0,0,0,0,0,0,0,24
LA PAMPA,Catriló,Lonquimay,42028030,73,173,105,0,0,0,0,0,0,351
LA PAMPA,Catriló,Uriburu,42028040,99,42,195,0,0,0,0,0,0,336
LA PAMPA,Chalileo,Santa Isabel,42049010,2,50,811,0,0,0,0,0,0,863
LA PAMPA,Chapaleufú,Bernardo Larroude,42056010,67,101,407,7,6,0,0,0,0,588
LA PAMPA,Chapaleufú,Ceballos,42056020,2,31,38,3,1,0,0,0,0,75
LA PAMPA,Chapaleufú,Coronel Hilario Lagos (Est. Aguas Buenas),42056030,2,80,144,13,0,0,0,0,0,239
LA PAMPA,Chapaleufú,Intendente Alvear,42056040,6,227,1112,50,68,0,0,0,0,1463
LA PAMPA,Chapaleufú,Sarah,42056050,2,0,15,1,0,0,0,0,0,18
LA PAMPA,Chapaleufú,Vértiz,42056060,0,0,107,0,0,0,0,0,0,107
LA PAMPA,Chical Co,La Humada,42063020,1,0,152,0,0,0,0,0,0,153
LA PAMPA,Conhelo,Conhelo,42035010,0,0,46,0,0,0,0,0,0,46
LA PAMPA,Conhelo,Eduardo Castex,42035020,1268,615,821,273,66,0,0,0,0,3043
LA PAMPA,Conhelo,Mauricio Mayer,42035030,1,0,30,0,0,0,0,0,0,31
LA PAMPA,Conhelo,Monte Nievas,42035040,1,0,45,0,0,0,0,0,0,46
LA PAMPA,Conhelo,Rucanelo,42035050,1,0,26,0,0,0,0,0,0,27
LA PAMPA,Conhelo,Winifreda,42035060,2,0,695,385,0,0,0,0,0,1082
LA PAMPA,Curacó,Gobernador Duval,42042010,1,0,83,0,0,0,0,0,0,84
LA PAMPA,Curacó,Puelches,42042020,1,0,68,0,0,0,0,0,0,69
LA PAMPA,Guatraché,Alpachiri,42070010,3,0,0,0,0,0,0,0,0,3
LA PAMPA,Guatraché,General Manuel J. Campos,42070020,3,0,0,0,0,0,0,0,0,3
LA PAMPA,Guatraché,Guatraché,42070030,281,0,239,0,0,0,0,0,0,520
LA PAMPA,Guatraché,Perú,42070040,0,0,28,7,4,0,0,0,0,39
LA PAMPA,Guatraché,Santa Teresa,42070050,2,0,0,0,0,0,0,0,0,2
LA PAMPA,Hucal,Abramo,42077010,2,32,28,4,0,0,0,0,0,66
LA PAMPA,Hucal,Bernasconi,42077020,13,227,328,83,2,0,0,0,0,653
LA PAMPA,Hucal,General San Martín (Est. Villa Alba),42077030,1,0,824,11,0,0,0,0,0,836
LA PAMPA,Hucal,Jacinto Arauz,42077050,7,631,73,0,0,0,0,0,0,711
LA PAMPA,Lihuel Calel,Cuchillo Co,42084010,2,0,0,0,0,0,0,0,0,2
LA PAMPA,Limay Mahuida,La Reforma,42091010,1,0,65,0,0,0,0,0,0,66
LA PAMPA,Limay Mahuida,Limay Mahuida,42091020,1,0,16,0,0,0,0,0,0,17
LA PAMPA,Loventué,Carro Quemado,42098010,2,0,50,0,0,0,0,0,0,52
LA PAMPA,Loventué,Loventué,42098020,1,0,0,0,0,0,0,0,0,1
LA PAMPA,Loventué,Luan Toro,42098030,1,0,67,0,0,0,0,0,0,68
LA PAMPA,Loventué,Telén,42098040,2,0,198,0,0,0,0,0,0,200
LA PAMPA,Loventué,Victorica,42098050,3,0,482,0,0,0,0,0,0,485
LA PAMPA,Maracó,Agustoni,42105010,0,0,29,0,0,0,0,0,0,29
LA PAMPA,Maracó,Dorila,42105020,1,0,53,0,0,0,0,0,0,54
LA PAMPA,Maracó,General Pico,42105030,8,39,13315,841,3496,943,1205,0,547,20394
LA PAMPA,Maracó,Speluzzi,42105040,1,0,41,0,0,0,0,0,0,42
LA PAMPA,OTROS,Otros,Sin Datos,283,0,1,0,0,0,0,0,0,284
LA PAMPA,Puelén,25 de Mayo,42112020,18,482,1364,113,0,0,0,0,0,1977
LA PAMPA,Puelén,Casa De Piedra,42112005,2,0,45,0,0,0,0,0,0,47
LA PAMPA,Puelén,Puelén,42112010,2,0,131,0,0,0,0,0,0,133
LA PAMPA,Quemú Quemú,Colonia Barón,42119010,1,0,790,3,6,0,0,0,0,800
LA PAMPA,Quemú Quemú,Miguel Cané,42119030,107,0,0,0,0,0,0,0,0,107
LA PAMPA,Quemú Quemú,Quemú Quemú,42119040,116,0,143,0,0,0,0,0,0,259
LA PAMPA,Quemú Quemú,Relmo,42119050,26,0,0,0,0,0,0,0,0,26
LA PAMPA,Quemú Quemú,Villa Mirasol,42119060,0,0,244,3,3,0,0,0,0,250
LA PAMPA,Rancul,Caleufú,42126010,3,0,541,68,0,0,0,0,0,612
LA PAMPA,Rancul,La Maruja,42126030,1,0,0,0,0,0,0,0,0,1
LA PAMPA,Rancul,Parera,42126040,4,289,366,8,4,0,0,0,0,671
LA PAMPA,Rancul,Quetrequén,42126060,2,33,108,1,0,0,0,0,0,144
LA PAMPA,Rancul,Rancul,42126070,5,504,191,19,1,0,0,0,0,720
LA PAMPA,Realicó,Adolfo Van Praet,42133010,1,0,26,3,0,0,0,0,0,30
LA PAMPA,Realicó,Alta Italia,42133020,14,0,469,67,18,0,0,0,0,568
LA PAMPA,Realicó,Damián Maisonave (Est. Simson),42133030,2,16,84,0,0,0,0,0,0,102
LA PAMPA,Realicó,Embajador Martini,42133040,2,173,365,2,13,0,0,0,0,555
LA PAMPA,Realicó,Falucho,42133050,1,31,39,7,0,0,0,0,0,78
LA PAMPA,Realicó,Ingeniero Luiggi,42133060,3,313,1320,21,0,3,0,0,0,1660
LA PAMPA,Realicó,Ojeda,42133070,0,0,9,0,0,0,0,0,0,9
LA PAMPA,Realicó,Realicó,42133080,31,710,2028,206,124,0,0,0,0,3099
LA PAMPA,Toay,Toay,42140020,3,18,1916,767,1025,546,1710,0,162,6147
LA PAMPA,Trenel,Arata,42147010,2,175,81,0,0,0,0,0,0,258
LA PAMPA,Trenel,Metileo,42147020,1,0,60,0,0,0,0,0,0,61
LA PAMPA,Trenel,Trenel,42147030,3,0,929,4,75,0,0,0,0,1011
LA PAMPA,Utracán,Ataliva Roca,42154010,3,42,226,21,0,0,0,0,0,292
LA PAMPA,Utracán,Chacharramendi,42154020,2,0,85,0,0,0,0,0,0,87
LA PAMPA,Utracán,Colonia Santa María,42154030,5,0,0,137,4,0,0,0,0,146
LA PAMPA,Utracán,General Acha,42154040,12,172,3275,1007,262,41,0,0,0,4769
LA PAMPA,Utracán,Quehué,42154050,2,0,0,227,15,0,0,0,0,244
LA PAMPA,Utracán,Unanué,42154060,1,0,33,22,1,0,0,0,0,57
LA RIOJA,Arauco,Aimogasta,46007010,1,1,81,1606,90,485,5,0,0,2269
LA RIOJA,Arauco,Estación Mazán,46007040,1,0,0,8,8,0,0,0,0,17
LA RIOJA,Arauco,Villa Mazán,46007050,0,0,0,108,49,0,0,0,0,157
LA RIOJA,Capital,La Rioja,46014010,3,460,1941,3229,3736,1145,36890,0,9532,56936
LA RIOJA,Castro Barros,Aminga,46021010,0,0,3,164,7,1,0,0,0,175
LA RIOJA,Castro Barros,Anillaco,46021020,1,0,10,442,0,7,3,0,0,463
LA RIOJA,Castro Barros,Anjullón,46021030,0,0,0,44,67,0,0,0,0,111
LA RIOJA,Castro Barros,Chuquis,46021040,0,0,2,38,0,0,0,0,0,40
LA RIOJA,Castro Barros,Los Molinos,46021050,0,0,0,51,4,0,0,0,0,55
LA RIOJA,Castro Barros,Pinchas,46021060,0,0,4,50,0,0,0,0,0,54
LA RIOJA,Castro Barros,San Pedro,46021070,0,0,1,71,2,0,0,0,0,74
LA RIOJA,Castro Barros,Santa Vera Cruz,46021080,0,0,0,4,0,0,0,0,0,4
LA RIOJA,Chamical,Chamical,46035010,1,9,104,2216,239,651,5,0,0,3225
LA RIOJA,Chilecito,Chilecito,46042010,0,217,347,2830,1218,1187,722,0,2443,8964
LA RIOJA,Chilecito,Colonia Anguinán,46042020,0,1,0,159,43,27,0,0,0,230
LA RIOJA,Chilecito,Colonia Vichigasta,46042050,1,0,0,0,0,0,0,0,0,1
LA RIOJA,Chilecito,La Puntilla,46042030,0,0,0,0,1,0,0,0,0,1
LA RIOJA,Chilecito,Los Sarmientos,46042030,0,0,0,75,39,43,1,0,0,158
LA RIOJA,Chilecito,Malligasta,46042070,0,0,1,80,103,0,0,0,0,184
LA RIOJA,Chilecito,Nonogasta,46042090,1,0,17,590,184,139,1,0,0,932
LA RIOJA,Chilecito,San Miguel,46042030,0,0,0,32,18,13,0,0,0,63
LA RIOJA,Chilecito,San Nicolás,46042100,0,0,0,6,0,0,0,0,0,6
LA RIOJA,Chilecito,Santa Florentina,46042110,0,0,0,5,1,0,0,0,0,6
LA RIOJA,Chilecito,Sañogasta,46042120,0,0,0,103,112,0,0,0,0,215
LA RIOJA,Chilecito,Tilimuqui,46042130,0,0,5,7,0,0,0,0,0,12
LA RIOJA,Chilecito,Vichigasta,46042140,1,0,8,53,85,0,0,0,0,147
LA RIOJA,Coronel Felipe Varela,Aicuña,46028010,0,0,6,39,0,0,0,0,0,45
LA RIOJA,Coronel Felipe Varela,Guandacol,46028020,1,0,0,386,0,0,0,0,0,387
LA RIOJA,Coronel Felipe Varela,Los Palacios,46028030,0,0,1,70,34,0,0,0,0,105
LA RIOJA,Coronel Felipe Varela,Pagancillo,46028040,0,0,0,85,41,0,0,0,0,126
LA RIOJA,Coronel Felipe Varela,Santa Clara,46028010,0,0,0,39,2,0,0,0,0,41
LA RIOJA,Coronel Felipe Varela,Villa Unión,46028050,1,0,4,991,215,171,3,0,0,1385
LA RIOJA,Famatina,Angulos,46049020,0,0,0,5,1,0,0,0,0,6
LA RIOJA,Famatina,Campanas,46049050,0,0,0,56,104,0,0,0,0,160
LA RIOJA,Famatina,Chañarmuyo,46049060,0,0,0,0,27,0,0,0,0,27
LA RIOJA,Famatina,Famatina,46049070,0,0,0,205,0,0,0,0,0,205
LA RIOJA,Famatina,La Cuadra,46049080,0,0,0,20,1,0,0,0,0,21
LA RIOJA,Famatina,Pituil,46049090,0,0,0,47,105,0,0,0,0,152
LA RIOJA,Famatina,Santa Cruz,46049110,0,0,0,21,0,0,0,0,0,21
LA RIOJA,General Angel V. Peñaloza,Punta de los Llanos,46056010,0,0,0,63,30,0,0,0,0,93
LA RIOJA,General Angel V. Peñaloza,Tama,46056020,0,0,6,119,37,0,0,0,0,162
LA RIOJA,General Belgrano,Chañar,46063020,0,0,1,74,22,0,0,0,0,97
LA RIOJA,General Belgrano,Loma Blanca,46063030,2,0,0,0,0,0,0,0,0,2
LA RIOJA,General Belgrano,Olta,46063040,1,0,1,762,109,221,3,0,0,1097
LA RIOJA,General Juan F. Quiroga,Malanzán,46070010,0,0,0,153,194,0,0,0,0,347
LA RIOJA,General Juan F. Quiroga,Nácate,46070020,0,1,2,72,0,0,0,0,0,75
LA RIOJA,General Juan F. Quiroga,Portezuelo,46070030,0,0,0,73,151,0,0,0,0,224
LA RIOJA,General Juan F. Quiroga,San Antonio,46070040,0,0,1,31,0,0,0,0,0,32
LA RIOJA,General Lamadrid,Villa Castelli,46077010,0,0,0,141,126,0,0,0,0,267
LA RIOJA,General Ocampo,Ambil,46084010,0,1,0,32,0,0,0,0,0,33
LA RIOJA,General Ocampo,Milagro,46084030,0,0,0,638,2,174,5,0,0,819
LA RIOJA,General Ocampo,Santa Rita de Catuna,46084050,1,0,0,267,2,35,0,0,0,305
LA RIOJA,General San Martín,Ulapes,46091010,0,0,10,681,0,8,3,0,0,702
LA RIOJA,Independencia,Amaná,46105010,0,1,0,0,0,0,0,0,0,1
LA RIOJA,Independencia,Otros,Sin Datos,1,0,0,0,0,0,0,0,0,1
LA RIOJA,Independencia,Patquía,46105020,0,3,11,119,183,0,0,0,0,316
LA RIOJA,OTROS,Otros,Sin Datos,-3,0,0,0,0,0,0,0,0,-3
LA RIOJA,Rosario Vera Peñaloza,Chepes,46112010,2,1,260,1343,238,865,4,0,0,2713
LA RIOJA,Rosario Vera Peñaloza,Desiderio Tello,46112020,0,1,0,67,49,0,0,0,0,117
LA RIOJA,San Blas de los Sauces,Alpasinche,46119010,0,0,0,20,30,0,0,0,0,50
LA RIOJA,San Blas de los Sauces,Andolucas,46119010,0,0,0,3,14,0,0,0,0,17
LA RIOJA,San Blas de los Sauces,Chaupihuasi,46119010,0,0,0,10,4,0,0,0,0,14
LA RIOJA,San Blas de los Sauces,Cuipan,46119010,0,0,0,25,26,0,0,0,0,51
LA RIOJA,San Blas de los Sauces,Las Talas,46119010,0,0,0,21,22,0,0,0,0,43
LA RIOJA,San Blas de los Sauces,Los Robles,46119010,1,0,0,64,42,0,0,0,0,107
LA RIOJA,San Blas de los Sauces,Salicas - San Blas,46119010,0,0,0,109,49,0,0,0,0,158
LA RIOJA,San Blas de los Sauces,San Blas,46119010,0,0,0,30,18,0,0,0,0,48
LA RIOJA,San Blas de los Sauces,Shaqui,46119010,0,0,0,29,44,0,0,0,0,73
LA RIOJA,Sanagasta,Villa Sanagasta,46126010,1,1,4,92,255,161,48,0,0,562
LA RIOJA,Vinchina,Villa San José de Vinchina,46098020,0,0,3,279,159,0,0,0,0,441
MENDOZA,Capital,Mendoza,50007010,79,577,6628,16987,11902,26686,45398,2,3191,111450
MENDOZA,General Alvear,Bowen,50014010,1,47,41,47,19,1,0,0,0,156
MENDOZA,General Alvear,Carmensa,50014020,0,47,28,4,0,0,0,0,0,79
MENDOZA,General Alvear,General Alvear,50014030,0,1238,3860,3457,1618,345,100,0,26,10644
MENDOZA,Godoy Cruz,Gobernador Benegas,50021010,0,0,68,6,14,222,0,0,258,568
MENDOZA,Godoy Cruz,Godoy Cruz,50021010,18,83,2725,2193,1879,5813,15628,0,7114,35453
MENDOZA,Godoy Cruz,Las Tortugas,50021010,0,0,32,3,9,331,0,0,384,759
MENDOZA,Godoy Cruz,San Francisco Del Monte,50021010,0,0,13,15,6,115,0,0,147,296
MENDOZA,Godoy Cruz,Villa Hipodromo,50021010,0,0,0,0,0,10,0,0,8,18
MENDOZA,Guaymallén,Bermejo,50028030,0,0,59,10,79,0,0,0,1,149
MENDOZA,Guaymallén,Buena Nueva,50028030,1,0,131,22,77,0,0,0,0,231
MENDOZA,Guaymallén,Capilla Del Rosario,50028050,0,0,152,32,127,0,0,0,0,311
MENDOZA,Guaymallén,Colonia Segovia,50028010,0,0,139,7,1,0,0,0,0,147
MENDOZA,Guaymallén,Dorrego,50028030,0,0,0,1,0,0,0,0,0,1
MENDOZA,Guaymallén,El Sauce,50028030,0,0,7,3,4,0,0,0,0,14
MENDOZA,Guaymallén,Guaymallén,50028020,13,244,3147,2054,1618,1850,19621,0,5743,34290
MENDOZA,Guaymallén,Jesus Nazareno,50028050,0,0,122,33,103,0,0,0,0,258
MENDOZA,Guaymallén,La Primavera,50028030,27,0,9,0,0,0,0,0,0,36
MENDOZA,Guaymallén,Las Cañas,50028050,0,0,104,19,95,0,0,0,0,218
MENDOZA,Guaymallén,Los Corralitos,50028040,30,3,56,16,48,0,0,0,0,153
MENDOZA,Guaymallén,Otros,Sin Datos,0,123,13,14,0,0,0,0,0,150
MENDOZA,Guaymallén,Pedro Molina,50028030,0,0,66,6,39,2,0,0,0,113
MENDOZA,Guaymallén,Puente de Hierro,50028050,108,8,228,436,597,3,0,0,0,1380
MENDOZA,Guaymallén,Rodeo De La Cruz,50028010,1,0,108,15,228,0,0,0,0,352
MENDOZA,Guaymallén,San Francisco Del Monte,50028050,0,0,109,38,55,12,0,0,17,231
MENDOZA,Guaymallén,San Jose,50028030,0,0,66,13,33,0,0,0,0,112
MENDOZA,Junín,Ingeniero Giagnoni,50035010,2,93,1123,1329,1259,160,48,0,0,4014
MENDOZA,Junín,Junín,50035020,94,89,105,89,408,562,181,0,0,1528
MENDOZA,Junín,La Colonia,50035030,1,51,241,13,94,316,102,0,0,818
MENDOZA,Junín,Los Barriales,50035040,67,78,196,316,350,3,0,0,0,1010
MENDOZA,Junín,Medrano,50035050,0,631,70,73,0,0,0,0,0,774
MENDOZA,Junín,Otros,Sin Datos,0,0,2,0,5,17,6,0,0,30
MENDOZA,Junín,Phillips,50035060,0,1,0,0,0,0,0,0,0,1
MENDOZA,Junín,Rodríguez Peña,50035070,26,18,2,2,0,0,0,0,0,48
MENDOZA,La Paz,La Paz,50042020,1,0,61,156,169,0,0,0,0,387
MENDOZA,Las Heras,Blanco Encalada,50049010,0,0,4,0,0,0,0,0,0,4
MENDOZA,Las Heras,El Challao,50049040,0,0,122,32,49,0,0,0,0,203
MENDOZA,Las Heras,El Plumerillo,50049040,0,0,25,5,6,0,0,0,0,36
MENDOZA,Las Heras,El Resguardo,50049040,0,0,3,0,0,0,0,0,0,3
MENDOZA,Las Heras,El Zapallar,50049040,0,0,64,11,9,0,0,0,0,84
MENDOZA,Las Heras,Las Heras,50049050,8,49,1603,522,277,13241,39,0,12,15751
MENDOZA,Las Heras,Panquehua,50049040,0,0,4,0,1,0,0,0,0,5
MENDOZA,Las Heras,Papagayos,50049040,1,0,0,0,0,0,0,0,0,1
